flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h3,h136,783,783,4
h5,h89,187,187,4
h14,h46,736,736,3
h17,h8,543,543,3
h20,h144,1175,1175,3
h20,h57,189,189,3
h25,h106,824,824,3
h28,h48,637,637,3
h7,h47,835,835,3
h8,h61,1142,1142,3
h10,h47,1249,1249,2
h12,h63,1449,1449,2
h12,h78,1102,1102,2
h15,h144,931,931,2
h15,h51,1120,1120,2
h16,h92,1442,1442,2
h21,h116,1006,1006,2
h27,h108,1405,1405,2
h27,h5,795,795,2
h28,h113,1040,1040,2
h32,h11,1299,1299,2
h4,h59,145,145,2
h8,h103,768,768,2
h9,h92,176,176,2
h1,h61,270,270,1
h1,h97,1366,1366,1
h11,h135,1501,1501,1
h12,h133,861,861,1
h14,h134,1276,1276,1
h15,h142,801,801,1
h15,h77,1402,1402,1
h17,h133,868,868,1
h17,h15,1240,1240,1
h22,h114,1437,1437,1
h24,h144,655,655,1
h29,h28,512,512,1
h29,h32,393,393,1
h29,h83,752,752,1
h4,h139,703,703,1
h6,h78,63,63,1
h8,h106,1254,1254,1
